eventId,seatNumber,row,level,section,status,eventDate,sellRank,hasUpsells
21,10,39,d,z,HOLD,2025-02-08 00:00:00,10,false
149,34,36,i,Q,OPEN,2025-01-04 00:00:00,34,false
30,73,30,p,n,SOLD,2025-02-13 00:00:00,73,false
115,11,35,d,g,OPEN,2025-01-21 00:00:00,11,false
25,97,17,z,D,SOLD,2025-03-14 00:00:00,97,true
103,84,15,H,l,SOLD,2025-02-24 00:00:00,84,true
107,87,13,Z,S,SOLD,2025-01-05 00:00:00,87,false
30,15,13,N,k,SOLD,2025-02-13 00:00:00,15,false
129,25,1,I,L,SOLD,2025-01-06 00:00:00,25,true
71,26,28,W,Q,OPEN,2025-04-09 00:00:00,26,false
69,95,7,w,Z,SOLD,2025-02-28 00:00:00,95,false
39,14,6,V,s,OPEN,2025-01-08 00:00:00,14,true
69,67,7,D,b,SOLD,2025-02-28 00:00:00,67,true
21,97,27,b,p,SOLD,2025-04-05 00:00:00,97,true
47,72,0,z,l,SOLD,2025-04-03 00:00:00,72,true
103,98,29,M,Q,HOLD,2025-02-24 00:00:00,98,false
107,25,19,Z,A,HOLD,2025-01-15 00:00:00,25,false
74,9,36,R,H,SOLD,2025-02-12 00:00:00,9,false
32,12,17,H,a,OPEN,2025-03-16 00:00:00,12,true
29,11,30,p,c,HOLD,2025-03-04 00:00:00,11,true
26,92,26,d,g,OPEN,2025-01-30 00:00:00,92,true
115,13,6,Q,K,OPEN,2025-03-13 00:00:00,13,true
67,35,8,b,L,HOLD,2025-01-24 00:00:00,35,true
25,77,7,u,m,HOLD,2025-01-17 00:00:00,77,false
129,59,30,V,j,SOLD,2025-02-14 00:00:00,59,true
33,72,5,T,Z,HOLD,2025-02-20 00:00:00,72,false
113,95,23,t,S,SOLD,2025-03-29 00:00:00,95,true
3,69,18,w,Q,OPEN,2025-02-11 00:00:00,69,false
3,37,20,M,l,HOLD,2025-02-11 00:00:00,37,true
5,24,39,H,Q,SOLD,2025-02-27 00:00:00,24,false
12,86,27,a,f,SOLD,2025-03-17 00:00:00,86,true
7,2,1,i,P,SOLD,2025-03-05 00:00:00,2,true
1,83,25,X,D,HOLD,2025-03-24 00:00:00,83,false
18,2,11,i,w,HOLD,2025-01-11 00:00:00,2,true
62,27,18,X,N,HOLD,2025-02-21 00:00:00,27,false
137,50,14,A,C,OPEN,2025-03-09 00:00:00,50,true
99,64,2,a,i,SOLD,2025-03-27 00:00:00,64,true
115,80,6,l,f,SOLD,2025-03-13 00:00:00,80,true
44,20,17,v,p,OPEN,2025-04-08 00:00:00,20,true
3,96,7,H,a,SOLD,2025-02-11 00:00:00,96,false
44,32,35,G,i,HOLD,2025-04-08 00:00:00,32,false
105,42,0,P,I,SOLD,2025-03-07 00:00:00,42,true
148,32,39,W,X,OPEN,2025-01-28 00:00:00,32,true
129,19,20,k,j,HOLD,2025-03-01 00:00:00,19,true
84,49,6,j,O,SOLD,2025-03-31 00:00:00,49,false
1,29,12,a,T,HOLD,2025-03-24 00:00:00,29,false
90,41,26,Z,r,SOLD,2025-03-02 00:00:00,41,false
105,90,26,G,O,OPEN,2025-04-04 00:00:00,90,false
62,65,5,r,y,OPEN,2025-02-21 00:00:00,65,true
2,44,38,D,j,SOLD,2025-01-19 00:00:00,44,false
84,34,26,S,h,SOLD,2025-01-22 00:00:00,34,true
129,82,6,P,Z,OPEN,2025-03-01 00:00:00,82,true
42,47,21,i,q,HOLD,2025-04-07 00:00:00,47,true
26,53,37,A,G,SOLD,2025-01-31 00:00:00,53,true
128,51,8,m,b,OPEN,2025-03-12 00:00:00,51,true
143,15,31,a,H,HOLD,2025-01-02 00:00:00,15,false
1,77,1,l,V,HOLD,2025-02-25 00:00:00,77,false
95,53,30,a,h,OPEN,2025-01-03 00:00:00,53,true
42,60,10,k,Y,HOLD,2025-02-19 00:00:00,60,true
26,19,7,G,U,HOLD,2025-01-30 00:00:00,19,false
110,14,9,m,n,HOLD,2025-03-18 00:00:00,14,false
24,50,25,t,A,SOLD,2025-01-27 00:00:00,50,true
42,99,32,r,G,HOLD,2025-02-19 00:00:00,99,true
25,55,34,L,C,SOLD,2025-03-30 00:00:00,55,false
25,38,26,b,r,HOLD,2025-02-07 00:00:00,38,false
24,14,3,u,O,OPEN,2025-02-10 00:00:00,14,true
115,82,29,p,s,HOLD,2025-02-04 00:00:00,82,false
2,51,2,q,M,HOLD,2025-01-19 00:00:00,51,true
24,28,21,L,H,HOLD,2025-01-27 00:00:00,28,false
121,12,33,r,f,SOLD,2025-02-17 00:00:00,12,true
24,95,29,V,K,SOLD,2025-01-27 00:00:00,95,false
33,18,16,g,I,HOLD,2025-02-20 00:00:00,18,false
67,20,2,S,M,SOLD,2025-01-24 00:00:00,20,false
25,32,38,u,C,SOLD,2025-01-17 00:00:00,32,true
136,5,0,e,e,OPEN,2025-02-06 00:00:00,5,true
25,97,24,N,d,OPEN,2025-03-30 00:00:00,97,false
39,95,28,z,C,OPEN,2025-01-10 00:00:00,95,true
6,66,13,e,e,SOLD,2025-01-16 00:00:00,66,true
1,22,35,M,K,OPEN,2025-03-24 00:00:00,22,true
115,81,36,H,N,HOLD,2025-01-21 00:00:00,81,false
30,35,7,u,v,OPEN,2025-02-13 00:00:00,35,false
118,42,5,D,S,HOLD,2025-03-10 00:00:00,42,false
26,4,13,R,z,OPEN,2025-01-30 00:00:00,4,true
107,32,27,w,y,HOLD,2025-01-05 00:00:00,32,false
101,35,6,W,v,SOLD,2025-01-09 00:00:00,35,true
1,39,27,Y,K,HOLD,2025-02-22 00:00:00,39,true
26,33,20,W,G,OPEN,2025-01-31 00:00:00,33,false
1,45,10,Y,i,SOLD,2025-03-24 00:00:00,45,false
84,33,14,v,i,OPEN,2025-03-31 00:00:00,33,true
6,41,2,n,O,OPEN,2025-01-07 00:00:00,41,false
29,41,17,P,d,OPEN,2025-03-15 00:00:00,41,false
31,52,27,H,v,SOLD,2025-03-23 00:00:00,52,true
108,90,39,l,D,HOLD,2025-03-25 00:00:00,90,false
13,62,2,k,M,HOLD,2025-02-05 00:00:00,62,true
5,97,6,B,J,OPEN,2025-02-27 00:00:00,97,true
44,22,36,c,a,SOLD,2025-04-08 00:00:00,22,false
77,38,37,n,R,OPEN,2025-03-20 00:00:00,38,false
136,50,1,a,s,HOLD,2025-02-06 00:00:00,50,false
90,77,33,y,j,OPEN,2025-03-02 00:00:00,77,true
21,15,9,c,w,SOLD,2025-02-08 00:00:00,15,false
44,82,24,e,W,OPEN,2025-03-03 00:00:00,82,true
67,35,10,x,M,HOLD,2025-01-12 00:00:00,35,false
31,74,18,g,w,SOLD,2025-03-23 00:00:00,74,true
77,0,32,T,y,SOLD,2025-02-26 00:00:00,0,false
105,79,25,J,H,HOLD,2025-04-04 00:00:00,79,false
19,12,19,b,i,HOLD,2025-04-10 00:00:00,12,false
107,51,19,m,B,OPEN,2025-01-05 00:00:00,51,true
77,28,9,w,p,SOLD,2025-02-26 00:00:00,28,true
25,74,12,O,c,HOLD,2025-03-30 00:00:00,74,false
12,56,17,d,r,SOLD,2025-03-17 00:00:00,56,false
45,68,29,j,d,OPEN,2025-01-14 00:00:00,68,true
138,54,31,V,e,HOLD,2025-02-16 00:00:00,54,false
84,15,16,F,Q,SOLD,2025-01-22 00:00:00,15,true
118,23,34,G,Y,SOLD,2025-03-10 00:00:00,23,false
1,99,33,c,F,SOLD,2025-04-02 00:00:00,99,true
33,29,2,g,x,OPEN,2025-02-20 00:00:00,29,false
1,16,6,k,G,SOLD,2025-04-02 00:00:00,16,false
148,14,32,h,V,HOLD,2025-03-26 00:00:00,14,true
25,43,12,y,Y,OPEN,2025-03-14 00:00:00,43,true
12,78,30,R,K,HOLD,2025-03-17 00:00:00,78,true
0,65,19,u,z,SOLD,2025-01-13 00:00:00,65,false
110,29,10,E,A,OPEN,2025-03-18 00:00:00,29,true
74,81,27,N,m,OPEN,2025-02-12 00:00:00,81,false
12,59,5,l,X,HOLD,2025-03-17 00:00:00,59,true
122,27,10,X,w,SOLD,2025-02-03 00:00:00,27,false
7,23,5,A,u,OPEN,2025-03-05 00:00:00,23,false
105,92,33,H,Y,OPEN,2025-04-04 00:00:00,92,false
95,21,31,d,r,HOLD,2025-01-03 00:00:00,21,true
47,21,22,G,m,OPEN,2025-04-03 00:00:00,21,false
2,26,10,J,Y,SOLD,2025-01-19 00:00:00,26,true
7,12,19,i,N,HOLD,2025-03-05 00:00:00,12,false
135,79,26,S,J,OPEN,2025-03-19 00:00:00,79,true
101,31,36,E,c,HOLD,2025-01-09 00:00:00,31,true
1,3,36,f,D,SOLD,2025-02-22 00:00:00,3,true
50,99,9,I,h,SOLD,2025-01-29 00:00:00,99,false
29,69,20,y,j,HOLD,2025-03-15 00:00:00,69,false
112,70,18,Y,V,SOLD,2025-01-20 00:00:00,70,true
128,24,30,g,o,OPEN,2025-04-06 00:00:00,24,false
36,41,0,Q,T,OPEN,2025-02-09 00:00:00,41,true
55,99,33,e,M,SOLD,2025-03-11 00:00:00,99,true
135,55,6,j,X,OPEN,2025-03-19 00:00:00,55,false
26,86,35,G,i,OPEN,2025-01-30 00:00:00,86,true
18,14,2,j,u,HOLD,2025-01-11 00:00:00,14,false
31,42,0,p,Q,HOLD,2025-03-23 00:00:00,42,true
1,71,34,K,b,OPEN,2025-02-25 00:00:00,71,true
149,11,21,u,n,SOLD,2025-01-04 00:00:00,11,true
1,21,32,C,n,OPEN,2025-04-02 00:00:00,21,true
122,35,36,q,w,OPEN,2025-02-03 00:00:00,35,false
5,82,4,U,z,OPEN,2025-02-27 00:00:00,82,true
84,73,36,V,o,OPEN,2025-02-01 00:00:00,73,true
67,53,16,z,U,OPEN,2025-01-12 00:00:00,53,true
44,66,10,U,M,SOLD,2025-02-18 00:00:00,66,true
92,86,0,n,a,HOLD,2025-03-08 00:00:00,86,true
71,24,9,P,Z,OPEN,2025-04-09 00:00:00,24,true
77,51,25,K,u,HOLD,2025-02-26 00:00:00,51,true
19,51,34,m,t,SOLD,2025-04-10 00:00:00,51,true
6,49,9,j,J,SOLD,2025-01-16 00:00:00,49,true
1,38,34,F,e,OPEN,2025-02-25 00:00:00,38,true
39,81,2,R,c,SOLD,2025-01-10 00:00:00,81,false
115,59,11,C,W,HOLD,2025-01-21 00:00:00,59,false
95,59,3,H,N,OPEN,2025-01-03 00:00:00,59,false
143,92,31,M,C,OPEN,2025-01-02 00:00:00,92,true
84,25,14,U,t,OPEN,2025-02-01 00:00:00,25,true
77,34,7,p,k,HOLD,2025-02-26 00:00:00,34,true
2,61,32,W,W,OPEN,2025-01-19 00:00:00,61,true
107,85,39,V,A,HOLD,2025-01-05 00:00:00,85,true
84,95,36,v,v,SOLD,2025-03-31 00:00:00,95,true
118,54,34,F,p,OPEN,2025-03-10 00:00:00,54,true
26,53,9,m,j,HOLD,2025-01-30 00:00:00,53,false
39,68,30,o,N,SOLD,2025-01-10 00:00:00,68,true
115,67,7,O,i,SOLD,2025-01-21 00:00:00,67,false
5,23,13,y,y,SOLD,2025-02-27 00:00:00,23,false
92,92,9,W,e,SOLD,2025-03-08 00:00:00,92,false
69,96,34,P,M,HOLD,2025-02-28 00:00:00,96,true
95,66,35,j,p,SOLD,2025-01-03 00:00:00,66,false
29,74,3,V,B,OPEN,2025-03-04 00:00:00,74,false
62,5,2,l,p,SOLD,2025-02-21 00:00:00,5,true
122,99,17,d,D,SOLD,2025-02-03 00:00:00,99,true
103,99,4,s,E,SOLD,2025-01-18 00:00:00,99,true
77,18,39,l,t,OPEN,2025-03-22 00:00:00,18,false
25,32,33,U,E,HOLD,2025-03-30 00:00:00,32,false
14,81,9,N,t,OPEN,2025-03-06 00:00:00,81,true
29,99,8,Q,B,OPEN,2025-03-15 00:00:00,99,true
42,55,39,F,x,HOLD,2025-02-19 00:00:00,55,true
1,70,29,T,w,SOLD,2025-02-25 00:00:00,70,true
44,15,38,O,o,SOLD,2025-04-08 00:00:00,15,true
3,42,34,i,l,OPEN,2025-02-11 00:00:00,42,false
138,50,32,G,K,SOLD,2025-02-16 00:00:00,50,true
138,69,17,s,n,OPEN,2025-02-16 00:00:00,69,true
95,12,16,p,v,SOLD,2025-01-03 00:00:00,12,false
32,37,31,x,L,HOLD,2025-03-16 00:00:00,37,false
107,53,19,B,t,OPEN,2025-01-15 00:00:00,53,true
84,51,29,q,i,SOLD,2025-01-22 00:00:00,51,false
105,14,31,Q,G,HOLD,2025-04-04 00:00:00,14,false
74,54,22,j,A,HOLD,2025-02-12 00:00:00,54,false
42,25,4,P,U,OPEN,2025-04-07 00:00:00,25,true
128,14,6,Q,j,SOLD,2025-03-12 00:00:00,14,true
5,49,5,T,F,OPEN,2025-02-27 00:00:00,49,false
2,42,12,C,c,OPEN,2025-01-19 00:00:00,42,false
71,31,35,q,n,HOLD,2025-04-09 00:00:00,31,true
3,55,31,q,H,OPEN,2025-02-11 00:00:00,55,true
95,53,28,l,O,OPEN,2025-01-01 00:00:00,53,true
29,62,37,O,M,HOLD,2025-03-15 00:00:00,62,true
135,24,30,C,c,OPEN,2025-03-19 00:00:00,24,true
53,18,23,q,t,OPEN,2025-02-23 00:00:00,18,true
128,11,14,Q,Z,HOLD,2025-04-06 00:00:00,11,false
99,48,21,v,p,HOLD,2025-03-27 00:00:00,48,false
39,60,34,F,s,SOLD,2025-01-08 00:00:00,60,true
62,91,36,Y,x,HOLD,2025-02-21 00:00:00,91,false
103,90,32,E,a,SOLD,2025-02-24 00:00:00,90,true
121,26,3,A,R,HOLD,2025-02-17 00:00:00,26,true
29,71,2,e,Y,HOLD,2025-03-15 00:00:00,71,true
121,59,11,p,c,OPEN,2025-02-17 00:00:00,59,true
71,96,38,T,H,SOLD,2025-01-26 00:00:00,96,true
5,96,8,X,f,OPEN,2025-02-27 00:00:00,96,true
31,43,0,l,t,HOLD,2025-03-23 00:00:00,43,false
29,93,15,W,w,HOLD,2025-03-04 00:00:00,93,false
12,24,18,Y,s,OPEN,2025-03-17 00:00:00,24,false
95,37,15,D,y,SOLD,2025-01-01 00:00:00,37,true
18,92,17,T,s,SOLD,2025-01-11 00:00:00,92,false
129,70,13,j,X,OPEN,2025-02-14 00:00:00,70,false
95,24,21,R,E,SOLD,2025-01-01 00:00:00,24,true
67,69,17,T,A,SOLD,2025-01-24 00:00:00,69,false
44,1,16,O,Z,HOLD,2025-03-03 00:00:00,1,true
122,30,15,c,Z,HOLD,2025-02-03 00:00:00,30,true
67,34,0,R,z,HOLD,2025-01-24 00:00:00,34,true
128,87,1,F,Z,HOLD,2025-03-12 00:00:00,87,true
69,62,37,m,B,HOLD,2025-02-28 00:00:00,62,true
13,49,14,o,h,HOLD,2025-02-05 00:00:00,49,false
107,28,21,I,a,SOLD,2025-01-15 00:00:00,28,true
1,8,32,S,D,OPEN,2025-04-02 00:00:00,8,true
18,58,39,J,Z,OPEN,2025-01-11 00:00:00,58,false
44,19,26,i,y,SOLD,2025-03-03 00:00:00,19,false
108,72,0,W,K,SOLD,2025-03-25 00:00:00,72,false
47,76,13,Q,X,SOLD,2025-04-03 00:00:00,76,false
77,69,10,C,K,OPEN,2025-03-20 00:00:00,69,true
42,51,32,o,R,OPEN,2025-02-19 00:00:00,51,true
77,86,18,z,S,HOLD,2025-02-26 00:00:00,86,false
69,74,12,U,T,SOLD,2025-02-28 00:00:00,74,true
1,64,7,n,E,OPEN,2025-04-02 00:00:00,64,false
32,60,5,a,i,SOLD,2025-03-16 00:00:00,60,false
29,42,20,k,N,SOLD,2025-03-15 00:00:00,42,true
99,16,33,k,s,OPEN,2025-03-27 00:00:00,16,false
25,93,32,s,t,OPEN,2025-03-14 00:00:00,93,false
106,44,21,J,y,SOLD,2025-01-23 00:00:00,44,true
137,92,12,Y,N,HOLD,2025-03-09 00:00:00,92,true
108,22,14,N,f,OPEN,2025-03-25 00:00:00,22,false
13,51,1,p,R,SOLD,2025-02-05 00:00:00,51,false
105,62,29,m,S,SOLD,2025-03-07 00:00:00,62,true
122,49,15,Z,P,SOLD,2025-02-03 00:00:00,49,true
25,71,19,w,n,SOLD,2025-03-30 00:00:00,71,false
113,51,4,o,r,OPEN,2025-03-29 00:00:00,51,true
1,61,36,F,A,OPEN,2025-02-22 00:00:00,61,true
77,29,30,x,c,OPEN,2025-03-22 00:00:00,29,false
26,95,32,X,C,SOLD,2025-01-30 00:00:00,95,false
92,90,5,P,r,HOLD,2025-03-08 00:00:00,90,false
6,84,24,c,w,HOLD,2025-01-07 00:00:00,84,true
77,86,34,p,i,SOLD,2025-03-20 00:00:00,86,false
25,62,29,u,D,HOLD,2025-01-17 00:00:00,62,true
1,4,35,w,b,HOLD,2025-03-24 00:00:00,4,true
18,61,22,A,I,OPEN,2025-01-11 00:00:00,61,true
149,24,26,S,g,OPEN,2025-04-01 00:00:00,24,false
2,66,12,g,y,HOLD,2025-02-02 00:00:00,66,false
1,74,35,a,u,SOLD,2025-02-22 00:00:00,74,false
67,27,37,d,C,SOLD,2025-01-12 00:00:00,27,false
46,63,28,y,L,HOLD,2025-01-25 00:00:00,63,false
33,23,39,J,F,OPEN,2025-02-20 00:00:00,23,true
21,77,0,D,d,HOLD,2025-02-08 00:00:00,77,true
7,21,38,j,Y,SOLD,2025-03-05 00:00:00,21,true
118,85,32,W,p,SOLD,2025-03-10 00:00:00,85,false
44,88,20,E,e,HOLD,2025-03-03 00:00:00,88,true
30,0,21,X,n,HOLD,2025-02-13 00:00:00,0,true
113,54,35,p,f,SOLD,2025-03-29 00:00:00,54,false
113,27,12,O,t,OPEN,2025-03-29 00:00:00,27,false
136,85,30,g,F,HOLD,2025-02-06 00:00:00,85,false
42,33,22,b,h,OPEN,2025-04-07 00:00:00,33,true
39,59,19,K,P,OPEN,2025-01-10 00:00:00,59,true
45,87,0,G,I,SOLD,2025-01-14 00:00:00,87,true
137,8,35,s,M,HOLD,2025-03-09 00:00:00,8,true
135,25,29,D,M,OPEN,2025-03-19 00:00:00,25,false
71,90,11,D,l,SOLD,2025-01-26 00:00:00,90,false
101,71,38,K,u,HOLD,2025-01-09 00:00:00,71,false
129,43,23,o,w,HOLD,2025-02-14 00:00:00,43,true
53,87,19,T,z,SOLD,2025-02-23 00:00:00,87,false
71,73,8,l,Z,OPEN,2025-01-26 00:00:00,73,true
149,10,36,Q,L,OPEN,2025-01-04 00:00:00,10,true
2,53,21,h,b,HOLD,2025-01-19 00:00:00,53,true
149,90,35,Y,Z,SOLD,2025-04-01 00:00:00,90,false
39,35,18,p,A,OPEN,2025-01-10 00:00:00,35,true
42,66,25,Q,a,HOLD,2025-04-07 00:00:00,66,false
67,92,25,M,x,SOLD,2025-01-24 00:00:00,92,false
26,81,19,p,W,HOLD,2025-01-30 00:00:00,81,true
149,25,31,u,o,OPEN,2025-04-01 00:00:00,25,false
105,45,11,H,f,SOLD,2025-03-07 00:00:00,45,false
2,13,19,Y,s,HOLD,2025-01-19 00:00:00,13,true
138,29,22,W,L,OPEN,2025-02-16 00:00:00,29,true
67,0,36,a,M,SOLD,2025-01-24 00:00:00,0,true
89,96,34,u,d,SOLD,2025-02-15 00:00:00,96,true
42,68,25,M,c,SOLD,2025-02-19 00:00:00,68,false
29,62,12,F,Y,SOLD,2025-03-04 00:00:00,62,true
6,14,12,P,f,SOLD,2025-01-07 00:00:00,14,true
12,48,8,C,F,OPEN,2025-03-17 00:00:00,48,false
39,45,4,W,m,SOLD,2025-01-08 00:00:00,45,true
44,96,6,v,G,SOLD,2025-03-03 00:00:00,96,true
113,1,14,G,a,HOLD,2025-03-29 00:00:00,1,true
39,97,14,s,K,HOLD,2025-01-08 00:00:00,97,false
2,12,33,Y,D,HOLD,2025-02-02 00:00:00,12,false
44,38,30,z,T,OPEN,2025-02-18 00:00:00,38,true
77,2,31,e,P,SOLD,2025-03-20 00:00:00,2,false
42,15,13,n,v,SOLD,2025-04-07 00:00:00,15,false
42,90,20,D,I,OPEN,2025-02-19 00:00:00,90,true
110,8,31,C,o,HOLD,2025-03-18 00:00:00,8,true
45,64,9,m,a,OPEN,2025-01-14 00:00:00,64,true
31,75,35,L,x,SOLD,2025-03-23 00:00:00,75,true
74,70,7,J,H,OPEN,2025-02-12 00:00:00,70,true
0,57,17,f,w,HOLD,2025-01-13 00:00:00,57,false
128,45,15,L,G,SOLD,2025-04-06 00:00:00,45,false
29,3,20,I,G,SOLD,2025-03-04 00:00:00,3,true
55,69,30,r,a,OPEN,2025-03-11 00:00:00,69,true
3,4,4,p,x,HOLD,2025-02-11 00:00:00,4,false
2,10,26,l,q,HOLD,2025-01-19 00:00:00,10,true
44,67,7,j,M,OPEN,2025-04-08 00:00:00,67,false
77,85,9,P,A,SOLD,2025-03-20 00:00:00,85,true
44,73,6,I,P,OPEN,2025-02-18 00:00:00,73,false
95,13,12,h,p,SOLD,2025-01-03 00:00:00,13,true
25,8,1,l,Q,HOLD,2025-03-14 00:00:00,8,true
69,48,29,j,l,OPEN,2025-02-28 00:00:00,48,true
107,26,15,U,H,OPEN,2025-01-05 00:00:00,26,true
44,72,28,D,k,OPEN,2025-04-08 00:00:00,72,true
74,88,10,r,T,SOLD,2025-02-12 00:00:00,88,false
77,59,13,c,Q,OPEN,2025-03-20 00:00:00,59,false
36,68,24,A,f,OPEN,2025-02-09 00:00:00,68,true
128,52,4,u,A,OPEN,2025-03-12 00:00:00,52,true
24,37,35,C,m,SOLD,2025-02-10 00:00:00,37,true
105,45,22,B,E,OPEN,2025-04-04 00:00:00,45,true
1,39,8,O,X,SOLD,2025-02-25 00:00:00,39,false
1,34,2,i,n,SOLD,2025-02-22 00:00:00,34,true
1,80,9,x,M,OPEN,2025-02-22 00:00:00,80,false
137,3,4,p,r,SOLD,2025-03-09 00:00:00,3,true
113,21,32,U,p,HOLD,2025-03-29 00:00:00,21,true
77,15,26,P,M,HOLD,2025-02-26 00:00:00,15,false
25,3,33,W,q,SOLD,2025-03-30 00:00:00,3,true
19,64,30,S,A,HOLD,2025-04-10 00:00:00,64,true
84,75,14,c,v,OPEN,2025-02-01 00:00:00,75,true
149,0,35,U,q,SOLD,2025-01-04 00:00:00,0,false
0,42,19,d,k,HOLD,2025-01-13 00:00:00,42,false
55,27,30,N,m,HOLD,2025-03-11 00:00:00,27,true
47,95,6,L,m,OPEN,2025-04-03 00:00:00,95,true
42,16,20,i,T,HOLD,2025-04-07 00:00:00,16,false
77,75,39,K,c,OPEN,2025-02-26 00:00:00,75,false
148,30,32,l,w,HOLD,2025-03-21 00:00:00,30,true
113,55,13,U,Y,SOLD,2025-03-29 00:00:00,55,true
129,88,10,W,Q,HOLD,2025-01-06 00:00:00,88,true
115,21,3,W,W,OPEN,2025-01-21 00:00:00,21,false
5,7,5,Z,y,OPEN,2025-02-27 00:00:00,7,true
44,91,33,c,d,SOLD,2025-02-18 00:00:00,91,false
26,50,7,B,g,SOLD,2025-01-31 00:00:00,50,false
36,90,32,P,t,OPEN,2025-02-09 00:00:00,90,true
2,73,31,e,A,HOLD,2025-02-02 00:00:00,73,true
103,42,18,T,M,OPEN,2025-01-18 00:00:00,42,false
71,17,16,p,g,SOLD,2025-04-09 00:00:00,17,false
144,78,20,R,p,HOLD,2025-03-28 00:00:00,78,false
2,54,7,h,V,HOLD,2025-01-19 00:00:00,54,false
84,25,6,l,y,HOLD,2025-01-22 00:00:00,25,false
44,61,35,w,w,OPEN,2025-04-08 00:00:00,61,false
1,55,34,J,h,SOLD,2025-03-24 00:00:00,55,true
92,1,12,I,G,OPEN,2025-03-08 00:00:00,1,false
25,68,16,Y,k,OPEN,2025-02-07 00:00:00,68,false
44,75,33,U,K,SOLD,2025-03-03 00:00:00,75,false
39,76,25,p,T,HOLD,2025-01-08 00:00:00,76,true
0,73,15,A,d,HOLD,2025-01-13 00:00:00,73,false
31,12,18,u,h,HOLD,2025-03-23 00:00:00,12,true
89,68,11,O,x,HOLD,2025-02-15 00:00:00,68,true
53,58,15,H,i,OPEN,2025-02-23 00:00:00,58,false
44,74,28,P,s,OPEN,2025-02-18 00:00:00,74,true
135,42,14,B,k,OPEN,2025-03-19 00:00:00,42,false
84,86,28,r,M,SOLD,2025-01-22 00:00:00,86,false
144,34,3,N,d,HOLD,2025-03-28 00:00:00,34,false
69,93,1,d,O,OPEN,2025-02-28 00:00:00,93,true
108,36,27,N,E,SOLD,2025-03-25 00:00:00,36,false
108,75,36,t,n,OPEN,2025-03-25 00:00:00,75,true
129,52,20,m,N,OPEN,2025-03-01 00:00:00,52,true
50,10,22,D,S,HOLD,2025-01-29 00:00:00,10,false
103,20,3,X,q,SOLD,2025-02-24 00:00:00,20,true
44,3,28,Y,G,HOLD,2025-03-03 00:00:00,3,true
90,63,11,n,e,SOLD,2025-03-02 00:00:00,63,false
129,78,10,A,W,HOLD,2025-03-01 00:00:00,78,true
143,10,29,L,V,OPEN,2025-01-02 00:00:00,10,false
21,72,3,w,B,OPEN,2025-04-05 00:00:00,72,true
108,74,21,Z,S,SOLD,2025-03-25 00:00:00,74,false
2,67,37,k,f,HOLD,2025-01-19 00:00:00,67,true
44,12,8,z,y,OPEN,2025-04-08 00:00:00,12,false
5,42,6,e,i,HOLD,2025-02-27 00:00:00,42,false
29,12,16,b,d,SOLD,2025-03-04 00:00:00,12,true
107,90,2,C,O,OPEN,2025-01-05 00:00:00,90,false
18,31,16,g,L,SOLD,2025-01-11 00:00:00,31,true
92,19,0,K,S,SOLD,2025-03-08 00:00:00,19,false
13,35,1,g,y,SOLD,2025-02-05 00:00:00,35,true
19,57,35,s,F,HOLD,2025-04-10 00:00:00,57,false
55,1,35,R,j,OPEN,2025-03-11 00:00:00,1,true
122,85,22,R,S,SOLD,2025-02-03 00:00:00,85,false
105,39,6,j,N,SOLD,2025-03-07 00:00:00,39,true
32,50,19,c,M,OPEN,2025-03-16 00:00:00,50,false
74,11,34,a,D,HOLD,2025-02-12 00:00:00,11,false
24,33,36,e,i,HOLD,2025-02-10 00:00:00,33,false
39,62,19,v,y,OPEN,2025-01-08 00:00:00,62,false
148,46,19,C,r,OPEN,2025-01-28 00:00:00,46,false
107,7,37,H,T,HOLD,2025-01-15 00:00:00,7,true
106,86,33,P,m,OPEN,2025-01-23 00:00:00,86,false
24,1,29,I,Z,SOLD,2025-02-10 00:00:00,1,true
84,80,13,Q,H,HOLD,2025-03-31 00:00:00,80,true
148,31,10,Q,Q,OPEN,2025-03-21 00:00:00,31,false
90,93,21,P,c,OPEN,2025-03-02 00:00:00,93,true
103,25,18,n,H,SOLD,2025-01-18 00:00:00,25,false
44,53,11,G,r,SOLD,2025-02-18 00:00:00,53,false
33,61,2,j,a,OPEN,2025-02-20 00:00:00,61,true
32,73,13,b,h,HOLD,2025-03-16 00:00:00,73,false
148,93,35,Z,y,HOLD,2025-03-26 00:00:00,93,false
44,56,23,N,l,HOLD,2025-04-08 00:00:00,56,false
24,0,19,v,Q,OPEN,2025-01-27 00:00:00,0,false
90,55,25,n,d,HOLD,2025-03-02 00:00:00,55,true
6,83,17,a,D,HOLD,2025-01-07 00:00:00,83,true
135,70,36,l,p,HOLD,2025-03-19 00:00:00,70,true
143,28,18,U,I,SOLD,2025-01-02 00:00:00,28,false
24,99,9,O,n,SOLD,2025-02-10 00:00:00,99,false
67,74,8,U,H,OPEN,2025-01-12 00:00:00,74,false
107,51,34,B,v,SOLD,2025-01-15 00:00:00,51,false
0,69,21,j,a,SOLD,2025-01-13 00:00:00,69,false
25,23,19,k,x,OPEN,2025-01-17 00:00:00,23,false
50,9,35,y,w,HOLD,2025-01-29 00:00:00,9,false
30,93,10,m,B,SOLD,2025-02-13 00:00:00,93,true
19,62,0,H,r,OPEN,2025-04-10 00:00:00,62,true
149,10,24,t,H,SOLD,2025-04-01 00:00:00,10,false
21,74,9,W,O,OPEN,2025-04-05 00:00:00,74,false
